age;race;earnwke;employed;unemployed;married;union;ne_states;so_states;ce_states;we_states;government;private;self;educ_lths;educ_hs;educ_somecol;educ_aa;educ_bac;educ_adv;female
32;1;923.07;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0
56;1;1300;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
48;1;764;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
41;1;942;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1
28;1;1153.84;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
46;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
46;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
22;1;237.5;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
55;1;1252.4;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0
37;1;1153.84;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
36;1;140;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
45;1;1730.76;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
46;1;816;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
40;1;1153.84;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
37;1;881;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
40;1;;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
61;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
22;1;480;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
44;1;1440;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
43;1;288.75;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
59;1;1153.84;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
59;1;807.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
61;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
53;1;384.61;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
52;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
50;1;1923.07;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
54;1;2307;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
20;2;400;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
18;2;151;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
49;2;575;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
20;1;230.76;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
38;1;1428;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
42;3;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
59;1;512;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
30;3;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
55;3;1620;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1
31;1;1692.3;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
48;1;400;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
44;1;200;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
37;1;202;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
41;1;1300;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0
18;1;131;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
39;1;105;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
37;1;1250;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
39;1;360;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
57;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
26;1;384.61;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
45;1;800;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0
35;1;392.5;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
48;1;730;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
43;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
43;1;1453;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1
18;1;135;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
21;1;600;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
30;1;236;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
28;1;1153.84;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
49;1;1923.07;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
60;1;2884.61;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
44;1;1442.3;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
38;1;673.07;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
58;1;230;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
48;2;769;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
42;2;458;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
59;1;720;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
30;1;250;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
47;1;1250;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
41;1;576.92;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
52;1;2230.76;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
53;1;576.92;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
23;1;557.69;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
33;1;1000;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
42;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
41;1;1627.9;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
46;1;1346.15;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
38;1;640;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
30;1;2884.61;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
45;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
53;1;380;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
31;3;875;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
34;3;1523.07;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
51;1;769.23;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1
43;1;576.92;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
40;1;480.76;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
35;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
36;1;884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
33;1;903.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
35;1;1365.38;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
38;1;646.15;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
38;2;580;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
53;2;400;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
49;3;923.07;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
61;1;2307.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
35;1;;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
34;1;500;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
60;1;400;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
47;1;1250;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
48;1;190;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
55;1;800;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
45;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
26;1;961.53;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
24;1;1250;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1
60;1;640.35;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
55;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1
46;1;314;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0
39;1;1153.84;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
41;1;884;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
47;1;1000;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
61;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
62;1;1519;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
61;1;720;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
61;1;2884.61;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
32;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
31;1;220;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
49;1;;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
42;1;2500;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
43;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
63;1;;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
61;1;;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
54;2;260;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
61;1;769.23;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
63;1;700;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
48;1;1153;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
43;1;1428.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
47;1;1311.53;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
48;1;2884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
49;1;1653.84;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
50;1;795.6;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
51;2;480.76;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
49;2;423.07;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1
31;1;315.78;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1
31;1;145;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
27;1;600;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
34;1;969;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
45;2;424;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0
51;2;920;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1
42;1;1538.46;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
28;1;540;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
30;1;720;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
61;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
54;1;961.53;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
44;1;1400;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0
41;1;625;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
24;1;400;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
36;1;1346.15;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
59;1;1538;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
29;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
25;1;800;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
48;1;950;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
53;1;1038.46;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
53;1;674.5;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1
33;1;800;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
29;3;560.4;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
49;1;560;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
56;3;740;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0
28;3;360;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
35;1;1153;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
35;1;480;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
24;1;461.53;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0
19;1;140;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
41;1;1442.3;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
38;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
60;2;390;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
46;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
35;1;1000;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
35;2;218.75;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
47;2;590;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1
44;1;1057.69;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0
20;1;538.46;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
38;1;1250;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
61;1;450;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
58;1;367.92;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
28;1;120;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
42;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
34;1;442.3;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
50;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
56;1;;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
53;1;224;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1
54;1;155;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
37;1;1000;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
31;1;1057.69;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
37;1;2884.61;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
36;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
28;1;2884.61;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
30;1;1653;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
39;1;;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
34;1;;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
30;1;2440;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
21;1;380;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
34;2;1038.46;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1
34;1;900;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
54;1;673;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
35;1;1730.76;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
31;1;375;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
54;1;2788.46;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
55;1;692.3;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
41;2;673.07;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
29;2;1223.07;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1
33;2;1153.84;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
30;3;1105;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0
51;1;698;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
43;1;1426.92;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
42;1;2307.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
40;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
56;3;576.92;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0
26;3;730.76;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
27;1;576.92;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
27;1;576.92;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
43;3;1615.38;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
31;1;807.69;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
41;1;1700;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
58;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
61;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
54;1;1807;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
41;1;1096.15;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
41;1;2403.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
27;1;1076.92;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1
52;2;1250;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
40;2;750;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
33;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
49;3;1237.61;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
61;1;736;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
58;1;;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
46;1;660;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
50;1;1057.69;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
46;1;365.38;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
36;2;740;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
43;2;1153.84;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
50;1;923.07;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
29;3;769.23;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
45;1;216;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
53;1;1038.46;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
55;1;1610.8;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
54;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
29;3;1826.92;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
31;1;1346.15;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
27;1;1131.6;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
28;1;400;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
29;1;2115.38;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
59;1;2640;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
48;1;865.38;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
48;1;398.24;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
61;1;157.5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
27;3;738.46;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
22;1;510;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
53;1;969.23;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
54;1;759;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
18;1;100;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
28;1;500;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
29;1;919.5;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
45;1;1200;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
56;1;960;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1
61;1;769.23;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
46;1;1440.45;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
45;1;342;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
24;1;902;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
49;1;1923.07;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
35;2;326.25;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
37;1;759.61;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
39;1;1634;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
55;1;2884;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
53;1;1908;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
28;3;;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
53;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
38;1;711;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
62;1;209;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
41;1;620;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
36;1;630.8;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
37;1;960;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
29;1;2307;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
38;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
38;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
49;1;2884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
27;3;420;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
31;2;900;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
32;2;600;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
52;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
37;1;323.2;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
31;1;800;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
51;1;1480.76;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
52;1;1923.07;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
58;1;1200;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
34;1;440;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
40;3;625;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
62;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
62;1;769;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
40;1;800;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
33;2;560;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
32;1;803.5;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
32;3;369;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1
50;1;1307.69;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
34;1;1730.76;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
33;1;425;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
54;1;1288.46;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
54;1;807.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
55;1;2884;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
47;1;913;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
47;1;1346;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
37;1;550;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
49;1;440;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
48;1;320;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
58;1;480;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
42;1;600;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1
39;3;350;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
20;1;212.5;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
48;1;769.23;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1
28;1;990.92;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
57;1;1634.61;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0
54;1;1634.61;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1
52;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
36;1;1519.23;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
31;1;807.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
41;1;920;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0
42;1;865.38;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
50;1;780;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
41;3;1961.53;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
42;3;1307.69;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
63;1;865.38;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
38;1;769.23;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
35;1;865.38;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
25;1;1292;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
27;3;822.15;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
60;1;700;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
57;1;250;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
